tag_name,release_name,published_at,target_commitish,html_url,draft,prerelease
v13.0.1+security-01,13.0.1+security-01,2026-05-12T13:08:35Z,main,https://github.com/grafana/grafana/releases/tag/v13.0.1%2Bsecurity-01,False,False
v12.4.3+security-02,12.4.3+security-02,2026-05-12T13:09:01Z,main,https://github.com/grafana/grafana/releases/tag/v12.4.3%2Bsecurity-02,False,False
v12.3.6+security-04,12.3.6+security-04,2026-05-12T13:09:32Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.6%2Bsecurity-04,False,False
v12.2.8+security-04,12.2.8+security-04,2026-05-12T13:08:58Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.8%2Bsecurity-04,False,False
v11.6.14+security-04,11.6.14+security-04,2026-05-12T13:08:51Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.14%2Bsecurity-04,False,False
v13.0.1,13.0.1,2026-04-17T08:18:54Z,main,https://github.com/grafana/grafana/releases/tag/v13.0.1,False,False
v12.4.3,12.4.3,2026-04-14T11:56:08Z,main,https://github.com/grafana/grafana/releases/tag/v12.4.3,False,False
v12.4.2,12.4.2,2026-03-25T22:09:36Z,main,https://github.com/grafana/grafana/releases/tag/v12.4.2,False,False
v12.3.6+security-01,12.3.6+security-01,2026-03-25T23:03:20Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.6%2Bsecurity-01,False,False
v12.3.6,12.3.6,2026-03-26T09:50:07Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.6,False,False
v12.2.8+security-01,12.2.8+security-01,2026-03-25T22:08:55Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.8%2Bsecurity-01,False,False
v12.2.8,12.2.8,2026-03-26T09:49:58Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.8,False,False
v12.1.10+security-01,12.1.10+security-01,2026-03-25T22:06:04Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.10%2Bsecurity-01,False,False
v12.1.10,12.1.10,2026-03-26T09:49:46Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.10,False,False
v11.6.14+security-01,11.6.14+security-01,2026-03-25T22:05:11Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.14%2Bsecurity-01,False,False
v11.6.14,11.6.14,2026-03-26T09:49:40Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.14,False,False
v12.4.1,12.4.1,2026-03-09T18:28:09Z,main,https://github.com/grafana/grafana/releases/tag/v12.4.1,False,False
v12.3.5,12.3.5,2026-03-09T18:29:43Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.5,False,False
v12.2.7,12.2.7,2026-03-09T18:30:25Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.7,False,False
v12.1.9,12.1.9,2026-03-09T18:32:07Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.9,False,False
v11.6.13,11.6.13,2026-03-09T18:32:15Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.13,False,False
v12.4.0,12.4.0,2026-02-25T08:06:52Z,main,https://github.com/grafana/grafana/releases/tag/v12.4.0,False,False
v12.3.4,12.3.4,2026-02-24T17:55:11Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.4,False,False
v12.2.6,12.2.6,2026-02-24T17:51:08Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.6,False,False
v12.1.8,12.1.8,2026-02-24T12:11:37Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.8,False,False
v11.6.12,11.6.12,2026-02-24T17:16:48Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.12,False,False
v12.3.3,12.3.3,2026-02-12T22:30:08Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.3,False,False
v12.2.5,12.2.5,2026-02-12T16:07:30Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.5,False,False
v12.1.7,12.1.7,2026-02-12T16:08:03Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.7,False,False
v12.0.10,12.0.10,2026-02-12T16:08:41Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.10,False,False
v11.6.11,11.6.11,2026-02-12T16:09:52Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.11,False,False
v12.3.2+security-01,12.3.2+security-01,2026-02-11T17:28:29Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.2%2Bsecurity-01,False,False
v12.2.4+security-01,12.2.4+security-01,2026-02-11T16:01:49Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.4%2Bsecurity-01,False,False
v12.1.6+security-01,12.1.6+security-01,2026-02-11T14:37:35Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.6%2Bsecurity-01,False,False
v11.6.10+security-01,11.6.10+security-01,2026-02-11T12:00:08Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.10%2Bsecurity-01,False,False
v12.3.2,12.3.2,2026-01-27T20:59:58Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.2,False,False
v12.2.4,12.2.4,2026-01-27T20:03:40Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.4,False,False
v12.1.6,12.1.6,2026-01-27T19:00:54Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.6,False,False
v12.0.9,12.0.9,2026-01-27T16:58:34Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.9,False,False
v11.6.10,11.6.10,2026-01-27T16:38:11Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.10,False,False
v12.3.1,12.3.1,2025-12-16T21:58:21Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.1,False,False
v12.2.3,12.2.3,2025-12-16T20:23:56Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.3,False,False
v12.1.5,12.1.5,2025-12-16T19:17:01Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.5,False,False
v12.0.8,12.0.8,2025-12-16T18:56:29Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.8,False,False
v11.6.9,11.6.9,2025-12-16T18:22:28Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.9,False,False
v12.3.0,12.3.0,2025-11-19T15:15:43Z,main,https://github.com/grafana/grafana/releases/tag/v12.3.0,False,False
v12.2.2,12.2.2,2025-11-19T14:47:30Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.2,False,False
v12.2.1+security-01,12.2.1+security-01,2025-11-19T14:34:56Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.1%2Bsecurity-01,False,False
v12.1.4,12.1.4,2025-11-19T14:46:24Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.4,False,False
v12.1.3+security-01,12.1.3+security-01,2025-11-19T14:43:13Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.3%2Bsecurity-01,False,False
v12.0.7,12.0.7,2025-11-19T15:00:50Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.7,False,False
v12.0.6+security-01,12.0.6+security-01,2025-11-19T14:45:59Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.6%2Bsecurity-01,False,False
v11.6.8,11.6.8,2025-11-19T15:00:44Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.8,False,False
v12.2.1,12.2.1,2025-10-21T14:40:19Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.1,False,False
v12.1.3,12.1.3,2025-10-21T14:17:46Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.3,False,False
v12.0.6,12.0.6,2025-10-21T13:23:02Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.6,False,False
v11.6.7,11.6.7,2025-10-21T13:05:06Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.7,False,False
v11.5.10,11.5.10,2025-10-21T12:08:30Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.10,False,False
v12.2.0,12.2.0,2025-09-23T23:47:02Z,main,https://github.com/grafana/grafana/releases/tag/v12.2.0,False,False
v12.1.2,12.1.2,2025-09-23T22:49:48Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.2,False,False
v12.0.5,12.0.5,2025-09-23T22:34:54Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.5,False,False
v11.6.6,11.6.6,2025-09-23T22:21:16Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.6,False,False
v11.5.9,11.5.9,2025-09-23T21:25:46Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.9,False,False
v12.1.1,12.1.1,2025-08-13T17:54:07Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.1,False,False
v12.0.4,12.0.4,2025-08-13T15:18:19Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.4,False,False
v11.6.5,11.6.5,2025-08-13T02:42:37Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.5,False,False
v11.5.8,11.5.8,2025-08-12T22:32:48Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.8,False,False
v11.4.8,11.4.8,2025-08-12T18:36:25Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.8,False,False
v12.0.3,12.0.3,2025-07-23T19:35:26Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.3,False,False
v12.1.0,12.1.0,2025-07-23T19:35:52Z,main,https://github.com/grafana/grafana/releases/tag/v12.1.0,False,False
v11.6.4,11.6.4,2025-07-23T18:11:17Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.4,False,False
v11.5.7,11.5.7,2025-07-23T16:26:24Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.7,False,False
v11.4.7,11.4.7,2025-07-23T16:09:16Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.7,False,False
v11.3.9,11.3.9,2025-07-23T15:28:01Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.9,False,False
v12.0.2+security-01,12.0.2+security-01,2025-07-17T19:13:19Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.2%2Bsecurity-01,False,False
v11.6.3+security-01,11.6.3+security-01,2025-07-17T19:13:14Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.3%2Bsecurity-01,False,False
v11.5.6+security-01,11.5.6+security-01,2025-07-17T17:08:22Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.6%2Bsecurity-01,False,False
v11.4.6+security-01,11.4.6+security-01,2025-07-17T16:02:34Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.6%2Bsecurity-01,False,False
v11.3.8+security-01,11.3.8+security-01,2025-07-17T15:57:38Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.8%2Bsecurity-01,False,False
v12.0.2,12.0.2,2025-06-17T21:41:45Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.2,False,False
v11.6.3,11.6.3,2025-06-17T21:58:59Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.3,False,False
v11.5.6,11.5.6,2025-06-17T22:00:40Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.6,False,False
v11.4.6,11.4.6,2025-06-17T20:54:31Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.6,False,False
v11.3.8,11.3.8,2025-06-17T19:56:35Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.8,False,False
v10.4.19+security-01,10.4.19+security-01,2025-06-12T14:29:40Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.19%2Bsecurity-01,False,False
v12.0.1+security-01,12.0.1+security-01,2025-06-13T04:15:18Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.1%2Bsecurity-01,False,False
v11.6.2+security-01,11.6.2+security-01,2025-06-13T04:12:24Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.2%2Bsecurity-01,False,False
v11.5.5+security-01,11.5.5+security-01,2025-06-13T04:11:29Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.5%2Bsecurity-01,False,False
v11.4.5+security-01,11.4.5+security-01,2025-06-13T04:12:48Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.5%2Bsecurity-01,False,False
v11.3.7+security-01,11.3.7+security-01,2025-06-12T17:05:16Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.7%2Bsecurity-01,False,False
v11.2.10+security-01,11.2.10+security-01,2025-06-12T15:05:02Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.10%2Bsecurity-01,False,False
v10.4.19,10.4.19,2025-05-22T19:20:31Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.19,False,False
v12.0.1,12.0.1,2025-05-22T22:05:57Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.1,False,False
v11.6.2,11.6.2,2025-05-22T22:28:40Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.2,False,False
v11.5.5,11.5.5,2025-05-22T22:16:31Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.5,False,False
v11.4.5,11.4.5,2025-05-22T23:49:07Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.5,False,False
v11.3.7,11.3.7,2025-05-22T22:10:38Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.7,False,False
v11.2.10,11.2.10,2025-05-22T23:50:45Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.10,False,False
v12.0.0,12.0.0,2025-05-05T18:28:19Z,main,https://github.com/grafana/grafana/releases/tag/v12.0.0,False,False
v11.6.1,11.6.1,2025-04-23T17:04:02Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.1,False,False
v11.5.4,11.5.4,2025-04-23T16:09:07Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.4,False,False
v11.4.4,11.4.4,2025-04-23T14:49:51Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.4,False,False
v11.3.6,11.3.6,2025-04-23T00:18:05Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.6,False,False
v11.2.9,11.2.9,2025-04-22T23:28:16Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.9,False,False
v10.4.18,10.4.18,2025-04-22T22:00:40Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.18,False,False
v11.6.0+security-01,11.6.0+security-01,2025-04-22T21:16:03Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.0%2Bsecurity-01,False,False
v11.5.3+security-01,11.5.3+security-01,2025-04-22T21:07:37Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.3%2Bsecurity-01,False,False
v11.4.3+security-01,11.4.3+security-01,2025-04-22T21:05:30Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.3%2Bsecurity-01,False,False
v11.3.5+security-01,11.3.5+security-01,2025-04-22T21:02:48Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.5%2Bsecurity-01,False,False
v11.2.8+security-01,11.2.8+security-01,2025-04-22T21:00:14Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.8%2Bsecurity-01,False,False
v10.4.17+security-01,10.4.17+security-01,2025-04-22T20:58:23Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.17%2Bsecurity-01,False,False
v11.6.0,11.6.0,2025-03-25T22:10:15Z,main,https://github.com/grafana/grafana/releases/tag/v11.6.0,False,False
v11.5.3,11.5.3,2025-03-25T20:32:06Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.3,False,False
v11.4.3,11.4.3,2025-03-25T20:32:03Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.3,False,False
v11.3.5,11.3.5,2025-03-25T20:32:05Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.5,False,False
v11.2.8,11.2.8,2025-03-25T20:31:39Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.8,False,False
v11.1.13,11.1.13,2025-03-25T20:27:03Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.13,False,False
v10.4.17,10.4.17,2025-03-25T20:24:11Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.17,False,False
v11.5.2,11.5.2,2025-02-19T00:12:27Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.2,False,False
v11.4.2,11.4.2,2025-02-19T00:12:12Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.2,False,False
v11.3.4,11.3.4,2025-02-19T00:12:00Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.4,False,False
v11.2.7,11.2.7,2025-02-19T00:03:47Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.7,False,False
v11.5.1,11.5.1,2025-02-03T13:23:31Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.1,False,False
v11.5.0,11.5.0,2025-01-28T18:40:22Z,main,https://github.com/grafana/grafana/releases/tag/v11.5.0,False,False
v11.4.1,11.4.1,2025-01-28T15:43:19Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.1,False,False
v11.3.3,11.3.3,2025-01-28T17:18:17Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.3,False,False
v11.2.6,11.2.6,2025-01-28T17:01:00Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.6,False,False
v11.1.11,11.1.11,2025-01-28T17:37:49Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.11,False,False
v11.0.10,11.0.10,2025-01-28T18:43:15Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.10,False,False
v10.4.15,10.4.15,2025-01-28T18:18:40Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.15,False,False
v11.4.0,11.4.0,2024-12-05T19:24:34Z,main,https://github.com/grafana/grafana/releases/tag/v11.4.0,False,False
v11.3.2,11.3.2,2024-12-04T20:50:34Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.2,False,False
v11.2.5,11.2.5,2024-12-04T19:37:37Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.5,False,False
v11.1.10,11.1.10,2024-12-04T18:56:44Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.10,False,False
v11.0.9,11.0.9,2024-12-04T18:20:46Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.9,False,False
v10.4.14,10.4.14,2024-12-04T16:54:49Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.14,False,False
v11.3.1,11.3.1,2024-11-19T18:36:51Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.1,False,False
v11.2.4,11.2.4,2024-11-19T17:04:44Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.4,False,False
v11.1.9,11.1.9,2024-11-19T16:50:16Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.9,False,False
v11.0.8,11.0.8,2024-11-19T16:18:49Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.8,False,False
v10.4.13,10.4.13,2024-11-19T15:31:30Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.13,False,False
v11.3.0+security-01,11.3.0+security-01,2024-11-12T16:02:08Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.0%2Bsecurity-01,False,False
v10.4.12,10.4.12,2024-11-08T15:45:26Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.12,False,False
v11.2.3+security-01,11.2.3+security-01,2024-11-12T16:01:23Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.3%2Bsecurity-01,False,False
v11.3.0,11.3.0,2024-10-22T20:10:05Z,main,https://github.com/grafana/grafana/releases/tag/v11.3.0,False,False
v11.2.3,11.2.3,2024-10-22T16:28:05Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.3,False,False
v11.1.8,11.1.8,2024-10-22T14:51:11Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.8,False,False
v11.0.7,11.0.7,2024-10-22T13:06:19Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.7,False,False
v10.4.11,10.4.11,2024-10-22T11:52:21Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.11,False,False
v10.3.12,10.3.12,2024-10-22T10:20:44Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.12,False,False
v11.2.2+security-01,11.2.2+security-01,2024-10-17T18:16:44Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.2%2Bsecurity-01,False,False
v11.2.1+security-01,11.2.1+security-01,2024-10-17T18:08:21Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.1%2Bsecurity-01,False,False
v11.1.7+security-01,11.1.7+security-01,2024-10-17T18:53:57Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.7%2Bsecurity-01,False,False
v11.1.6+security-01,11.1.6+security-01,2024-10-17T18:20:00Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.6%2Bsecurity-01,False,False
v11.0.6+security-01,11.0.6+security-01,2024-10-17T17:17:14Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.6%2Bsecurity-01,False,False
v11.0.5+security-01,11.0.5+security-01,2024-10-17T16:45:07Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.5%2Bsecurity-01,False,False
v11.2.2,11.2.2,2024-10-09T18:39:00Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.2,False,False
v11.1.7,11.1.7,2024-10-01T19:37:23Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.7,False,False
v11.0.6,11.0.6,2024-10-01T18:09:01Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.6,False,False
v10.4.10,10.4.10,2024-10-01T16:30:10Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.10,False,False
v10.3.11,10.3.11,2024-10-01T15:58:39Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.11,False,False
v11.2.1,11.2.1,2024-09-26T15:06:55Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.1,False,False
v11.1.6,11.1.6,2024-09-26T14:32:00Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.6,False,False
v11.0.5,11.0.5,2024-09-26T13:39:38Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.5,False,False
v10.4.9,10.4.9,2024-09-26T13:06:31Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.9,False,False
v10.3.10,10.3.10,2024-09-26T12:54:54Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.10,False,False
v11.1.5,11.1.5,2024-08-27T13:58:31Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.5,False,False
v11.0.4,11.0.4,2024-08-27T13:22:25Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.4,False,False
v10.4.8,10.4.8,2024-08-27T12:23:02Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.8,False,False
v10.3.9,10.3.9,2024-08-27T11:49:23Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.9,False,False
v11.2.0,11.2.0,2024-08-27T17:18:36Z,main,https://github.com/grafana/grafana/releases/tag/v11.2.0,False,False
v11.1.4,11.1.4,2024-08-14T20:12:38Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.4,False,False
v11.0.3,11.0.3,2024-08-14T18:47:39Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.3,False,False
v10.4.7,10.4.7,2024-08-14T17:48:14Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.7,False,False
v11.1.3,11.1.3 (2024-07-26),2024-07-26T15:49:20Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.3,False,False
v11.1.1,11.1.1 (2024-07-10),2024-07-26T00:49:27Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.1,False,False
v11.1.2,11.1.2 (2024-07-24),2024-07-26T02:33:42Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.2,False,False
v11.0.2,11.0.2 (2024-07-23),2024-07-26T00:44:05Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.2,False,False
v10.4.6,10.4.6 (2024-07-23),2024-07-26T02:34:54Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.6,False,False
v11.1.0,11.1.0 (2024-06-21),2024-06-25T10:59:04Z,main,https://github.com/grafana/grafana/releases/tag/v11.1.0,False,False
v11.0.1,11.0.1 (2024-06-21),2024-06-25T12:37:38Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.1,False,False
v10.4.5,10.4.5 (2024-06-21),2024-06-25T12:42:05Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.5,False,False
v10.3.7,10.3.7 (2024-06-21),2024-06-25T21:42:50Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.7,False,False
v10.2.8,10.2.8 (2024-06-21),2024-06-25T20:54:56Z,main,https://github.com/grafana/grafana/releases/tag/v10.2.8,False,False
v9.5.20,9.5.20 (2024-06-21),2024-06-25T20:52:04Z,main,https://github.com/grafana/grafana/releases/tag/v9.5.20,False,False
v10.4.4,10.4.4 (2024-06-13),2024-06-13T15:20:35Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.4,False,False
v11.0.0,11.0.0 (2024-05-14),2024-05-14T09:16:18Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.0,False,False
v10.4.3,10.4.3 (2024-05-13),2024-05-14T15:30:52Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.3,False,False
v10.3.6,10.3.6 (2024-05-13),2024-05-14T15:07:34Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.6,False,False
v10.2.7,10.2.7 (2024-05-13),2024-05-14T19:43:01Z,main,https://github.com/grafana/grafana/releases/tag/v10.2.7,False,False
v10.1.10,10.1.10 (2024-05-13),2024-05-14T22:56:24Z,main,https://github.com/grafana/grafana/releases/tag/v10.1.10,False,False
v9.5.19,9.5.19 (2024-05-13),2024-05-14T22:59:13Z,main,https://github.com/grafana/grafana/releases/tag/v9.5.19,False,False
v10.4.2,10.4.2 (2024-04-10),2024-04-11T19:42:33Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.2,False,False
v11.0.0-preview,11.0.0-preview (2024-04-08),2024-04-08T11:00:06Z,main,https://github.com/grafana/grafana/releases/tag/v11.0.0-preview,False,False
v10.2.6,10.2.6 (2024-03-25),2024-03-26T14:14:41Z,main,https://github.com/grafana/grafana/releases/tag/v10.2.6,False,False
v10.1.9,10.1.9 (2024-03-25),2024-03-26T13:47:13Z,main,https://github.com/grafana/grafana/releases/tag/v10.1.9,False,False
v10.0.13,10.0.13 (2024-03-25),2024-03-26T13:20:43Z,main,https://github.com/grafana/grafana/releases/tag/v10.0.13,False,False
v9.5.18,9.5.18 (2024-03-25),2024-03-26T13:02:06Z,main,https://github.com/grafana/grafana/releases/tag/v9.5.18,False,False
v10.4.1,10.4.1 (2024-03-20),2024-03-21T16:20:20Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.1,False,False
v10.3.5,10.3.5 (2024-03-20),2024-03-21T16:33:30Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.5,False,False
v10.3.4,10.3.4 (2024-03-06),2024-03-06T15:46:54Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.4,False,False
v10.2.5,10.2.5 (2024-03-06),2024-03-06T16:00:51Z,main,https://github.com/grafana/grafana/releases/tag/v10.2.5,False,False
v10.1.8,10.1.8 (2024-03-06),2024-03-06T16:27:11Z,main,https://github.com/grafana/grafana/releases/tag/v10.1.8,False,False
v10.0.12,10.0.12 (2024-03-06),2024-03-06T16:36:50Z,main,https://github.com/grafana/grafana/releases/tag/v10.0.12,False,False
v10.4.0,10.4.0 (2024-03-06),2024-03-06T15:20:17Z,main,https://github.com/grafana/grafana/releases/tag/v10.4.0,False,False
v9.5.17,9.5.17 (2024-03-05),2024-03-06T16:44:17Z,main,https://github.com/grafana/grafana/releases/tag/v9.5.17,False,False
v10.3.3,10.3.3 (2024-02-02),2024-02-13T22:13:28Z,main,https://github.com/grafana/grafana/releases/tag/v10.3.3,False,False
v10.2.4,10.2.4 (2024-01-29),2024-02-14T10:38:39Z,main,https://github.com/grafana/grafana/releases/tag/v10.2.4,False,False
v10.1.7,10.1.7 (2024-01-29),2024-02-13T22:48:21Z,main,https://github.com/grafana/grafana/releases/tag/v10.1.7,False,False
v10.0.11,10.0.11 (2024-01-29),2024-02-13T20:12:57Z,main,https://github.com/grafana/grafana/releases/tag/v10.0.11,False,False
v9.5.16,9.5.16 (2024-01-29),2024-02-13T19:02:47Z,main,https://github.com/grafana/grafana/releases/tag/v9.5.16,False,False
